,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
9,3.120172,4.1066933,1.1697431,-0.19666365,-0.37783343,0.8911526,4.295941,2.8969612,0.67966807,1.7524254,2.9986045,9.621236,8.351585,0.51862276,0.33918276,-1.6003269,1.2491372,0.11778556,7.1048937,4.7649775,5.637283,5.506579,5.7045264,1.8897108,-1.4702429,2.0498257,7.7771125,6.4682264,6.680199,3.1520143,2.719983,2.678821,5.402572,5.4839754,2.8423066,4.440961,5.269236,3.2916758,13.716955,14.580684,13.3067255,11.673414,5.983784,5.2009583,5.894047,7.2826366,5.9051847,5.5768557,1.7843721,1.0531045,9.489098,7.154587,5.2441597,6.640273,6.401931,5.9755487,6.3230915,10.101168,7.4659224,1.23598,3.7876592,8.485706,5.563012,3.4035425,6.010503,8.802893,6.5962453,7.8687167,2.3923345,1.2460924,0.050116047,0.0,0.0,0.0,0.0,0.0,1.074779,1.937397,7.884394,6.208227,9.092625,6.1267204,4.115638,4.4664097,8.600666,4.8519516,0.9586283,6.503372,10.099619,7.3428955,5.247451,6.972604,6.3873467,5.428873,6.308391,9.921365,2.1078181,0.7824362,5.1657043,5.989393,7.1514587,6.401147,5.2020035,5.3267183,10.456728,13.141657,14.214604,14.596839,4.7122526,4.821116,4.535557,3.128336,5.0431414,5.4745703,3.051683,2.4997659,2.5092192,6.339636,6.441699,7.284615,3.4646454,-1.6663446,0.6886497,5.450619,5.617566,5.75898,5.0108743,6.8035383,1.1683307,1.3149791,-1.4611298,-0.102656126,0.5957072,7.356432,9.8135605,4.8403068,2.7805414,0.52948195,2.3679554,4.341196,1.6361625,-0.36413097,-0.19641836,0.7124682,4.0666356,3.4517536
10,2.719141,1.7551074,2.8121665,2.6123078,2.9139647,1.690834,-0.047183856,-0.14470115,0.5183073,2.254999,4.2535095,0.9376419,1.3092171,2.4731684,-1.7200135,-0.6337508,3.2736397,0.5944105,3.5768933,2.4820428,3.0331557,3.5668633,3.1711771,3.7036848,1.6930156,1.5471258,6.518997,4.2899003,2.4817057,2.773018,6.836467,6.8405466,6.1077843,9.00051,6.862088,4.6413703,5.7357626,3.0152168,8.411746,11.1797085,5.3999615,6.471964,6.5792384,3.9666824,1.570297,4.242423,8.485024,8.560871,3.6660457,1.0577873,4.6974444,2.7436619,3.9695537,4.382709,-1.7041475,3.8770733,10.341404,10.934035,4.54563,1.737779,3.4035504,7.617138,4.8500714,0.2856737,2.8361034,3.7129993,8.407933,7.8998375,2.3477182,1.2443029,0.050044075,0.0,0.0,0.0,0.0,0.0,1.0732355,1.9119132,7.4656906,8.910282,3.9413238,2.8542857,0.8183488,3.488708,7.9413605,3.889038,1.932197,3.6891909,10.194101,11.176212,4.9418807,-0.9548022,2.9096074,4.8102837,2.264821,4.7557907,1.4049299,2.8434062,7.6174626,9.232034,4.970829,1.7762618,3.152347,6.250923,6.586913,4.8667426,10.443742,9.464763,3.4751606,5.5751524,4.693998,6.579736,8.899017,6.396654,6.568253,6.9118476,3.119596,2.2605443,3.8679962,6.5647345,2.329804,1.1612953,3.3672025,3.1943154,3.5610123,3.1317477,2.5941725,3.3197424,1.0216048,3.0163765,0.18501654,-2.1448197,1.8914207,1.7572011,0.8194737,3.6187181,3.4070594,0.69505775,-0.06701578,-0.15949634,1.2727587,2.81586,2.632785,2.8049645,1.7257574,2.2573948
11,0.7149664,1.8703244,1.4824998,1.3120708,2.0205,2.321375,-1.1710798,0.19612843,0.2367594,-2.1967797,-1.4411132,-3.7882607,-0.9491331,6.1042547,-2.608206,-2.1057124,-1.1280298,-0.76171297,2.0654857,0.13227296,0.63450855,3.5988345,2.6898263,2.725029,2.7766962,2.7927375,3.3286552,1.8714631,2.6784012,0.70073843,5.128065,3.904574,6.5264263,7.8910675,6.423162,4.8336916,3.936627,0.6333675,5.187619,8.428216,6.510702,3.512617,0.785771,3.298771,3.633414,5.6274204,5.75741,3.742373,3.8638587,-0.75384843,-0.0002539456,6.987289,8.741068,6.4581566,0.17644203,0.8288585,3.975658,8.605051,5.0686946,3.5829437,6.3351207,5.9874964,4.709906,3.3932643,3.1739042,2.9201097,2.3513021,6.3613977,2.3012621,1.2423259,0.049964562,0.0,0.0,0.0,0.0,0.0,1.0715302,1.8854444,6.632826,3.0453808,2.1390266,3.2653887,3.2442293,4.570792,5.943183,6.371049,4.025182,4.167916,8.91573,4.7339525,1.3147466,-0.16293466,5.5657825,8.613274,7.525129,1.3341545,-1.65517,3.8131404,3.429157,5.384988,6.1838675,3.7565498,3.2662017,1.1685069,2.484307,5.9950066,8.245589,6.141463,0.75748336,3.863997,4.5774465,6.348938,7.5505824,7.2281785,3.5863767,4.9950566,1.1370677,2.1914523,2.1713362,3.2440197,2.8914897,2.8869739,2.4814363,2.7377152,3.4123294,1.3275027,-0.10964841,1.8697795,-0.3530343,-1.4934843,-1.0165876,-3.5769076,4.8601017,0.6326308,-3.9651642,-1.3659716,-3.117139,0.053568475,0.3591281,-1.047612,1.2343168,2.4996185,1.321627,1.4407516,1.9719996,1.1736776
12,4.434553,3.3212047,2.623465,1.8066165,0.4322238,-0.6588756,1.8587918,1.6058521,2.1706884,3.5542166,2.2759452,2.2332616,1.9226412,0.85169536,-3.513754,-3.2308521,-3.7574625,-3.196294,-2.981717,-2.2710428,-1.6296761,0.9554585,2.2388835,0.83091646,4.7955604,9.249204,4.7891736,2.9709902,6.366485,5.7360115,4.943684,2.7636552,4.050625,3.7458982,3.5578768,4.811741,3.6617453,3.29078,10.326715,11.016697,8.819964,6.3776345,4.351222,5.517463,5.177742,4.0190268,2.5119584,4.0018506,2.6704388,4.53376,3.275434,5.147789,4.7054043,6.2049656,4.402375,2.49344,5.0945168,7.382127,4.2865076,3.7619967,1.4180658,0.30692947,1.5930905,6.7450924,7.8532023,8.700116,6.9722385,5.6422577,2.253686,1.2401618,0.04987751,0.0,0.0,0.0,0.0,0.0,1.0696636,1.858419,5.8841143,6.626657,8.77904,7.878054,7.13119,2.493386,0.36790776,1.0695553,3.437051,3.9934258,7.112685,5.6077385,2.6214595,3.8918664,6.6431465,4.624749,5.248034,3.6560814,4.3244877,2.9617276,3.6249518,2.716504,3.4884167,5.1355567,5.368601,4.687994,5.602417,8.634691,10.388017,11.194504,4.0887933,3.6597595,4.6210413,3.8413684,3.43261,4.382379,2.5423012,4.5970206,5.2799664,6.6418114,3.4419696,4.38519,8.788717,6.4300513,0.45919895,2.2852716,1.3092649,-1.3372566,-2.11975,-2.7952108,-3.4351819,-3.818302,-2.572844,-4.1754227,0.3468749,1.6292626,2.3541307,2.2346413,3.5747397,2.3055053,1.6574398,1.7924418,-0.1693236,-0.21550626,1.7585804,2.4058661,3.169517,4.1757374
13,1.2563927,1.3225493,0.81994855,0.59515667,1.9273065,2.468923,1.4076594,1.4413218,0.99275935,1.2038733,2.5144143,5.8869753,4.5449896,0.9735357,-0.9982958,-0.07563242,2.467487,2.568779,-0.22500235,-1.9055566,-1.9018373,-0.5647058,2.4550786,0.97324747,4.765563,4.9058123,3.3115766,3.734731,2.3612676,3.1671495,3.3519206,3.0024874,3.900121,2.7636957,5.724241,2.118487,0.83148235,1.09425,4.6362324,7.4488206,7.55529,8.216631,9.837251,4.812272,2.1661663,1.8929601,0.807058,3.7794902,4.1596217,-0.7468538,1.8844553,4.0433335,2.4220512,4.2271996,8.302629,7.5689316,3.8731174,2.0924647,4.347971,7.4287367,4.7765675,3.7305484,1.085025,1.7205182,5.0247154,3.2647982,4.84443,5.354899,2.20572,1.2378109,0.049782977,0.0,0.0,0.0,0.0,0.0,1.067636,1.8312694,5.42155,5.2060437,3.4612913,4.888687,2.489365,0.58689773,3.4804192,4.4220037,7.185699,5.178544,2.092413,3.2780151,6.7331066,9.026247,5.099141,2.5218568,3.6806562,3.079232,-1.0251663,2.9796991,4.487521,0.85477614,1.5215712,2.095584,3.8192499,9.586836,8.68481,7.5594897,7.6202993,5.26198,1.635494,1.0213717,1.4482358,5.600049,3.339064,3.555244,3.3632553,3.1272798,3.0628266,2.421667,3.5564313,4.028028,4.1927032,5.6902537,0.9275546,2.365767,0.13377477,-1.6049591,-2.2715242,-0.26528957,2.059008,2.8770392,0.43287504,-1.1324867,0.4961064,3.9311073,5.933122,3.2661593,1.6277175,0.9577821,1.3468072,1.4708775,2.0111563,2.567712,0.6246442,0.7425861,1.3562868,1.1242231
14,1.5108366,0.9577686,1.2498317,1.1375055,0.38347992,-0.067009866,-3.217401,-1.3731613,0.3285476,0.2531755,0.044371873,1.1475401,1.022991,2.8897781,2.8850844,0.9251702,1.1892552,0.18859757,-0.9286459,-1.912624,-1.2598565,-5.0515356,-7.675587,-3.212162,3.388616,2.9334936,2.5735514,3.1148775,2.9758992,5.615617,5.6691957,2.028788,3.9990273,4.1189613,4.5096884,0.8849923,-0.9838376,3.2058628,5.470352,5.4997134,7.7592907,6.0544014,7.475585,7.2281914,6.4172735,6.0507536,2.8718257,0.4478205,0.6686352,-1.1695276,2.2327237,4.7822285,1.1842735,2.4061518,6.6572905,7.024203,1.0069932,2.3961766,0.6492634,1.8873816,6.420379,6.495571,-1.0396793,-0.66915053,2.4460592,-1.8527714,-0.77145195,4.5386753,2.15809,1.2352736,0.04968093,0.0,0.0,0.0,0.0,0.0,1.0654476,1.8044264,4.637318,-0.09590149,-2.1968102,2.128906,0.15077901,-1.881137,5.3573647,7.1189103,2.1665154,0.7081418,2.4660852,0.63450545,5.99492,7.6703672,3.2503805,0.7274585,4.4803963,3.194283,-1.1628876,-0.0816555,0.84400994,2.078297,5.589233,6.4336166,6.6581736,7.988653,5.716936,7.6900835,5.9714346,5.323651,3.8407326,-0.35831282,0.2203475,4.351638,4.1843886,3.8935251,2.2697597,4.799567,6.03247,3.431066,2.9665875,3.4457612,2.319295,3.8376994,-1.8125536,-7.5096526,-5.904951,-0.83922637,-2.2754242,-0.81091654,0.008137599,1.1981835,0.6639689,2.6189957,3.0547376,1.1223171,1.1401371,-0.015131593,0.6273571,0.35101575,-0.8619709,-3.2641034,-0.52899987,0.15079293,1.1025081,1.239409,0.92275035,1.3709683
15,0.9535285,1.3206613,0.7495378,0.72384995,-0.27517518,-0.5408651,2.6916666,1.6976633,0.93928957,2.2626188,3.3631485,-0.6457222,-1.1171193,2.6620436,8.212224,6.9084845,0.0010966435,-0.72750664,-1.1430988,-0.8507149,1.2614572,0.1274344,-2.2183328,-0.16889118,-1.5070589,-1.8766586,4.3982363,7.710538,6.332617,6.579131,6.7156425,3.1067057,4.618453,2.4962103,2.3477235,3.0430324,1.2669866,4.534011,1.076419,0.11136255,7.2465253,5.0312314,4.3708544,4.7516503,2.0578952,3.0477057,4.231867,3.8757277,2.3871827,0.79154325,3.2752314,3.242454,4.469728,6.7202277,5.1065173,6.273407,5.307612,4.6223726,3.4574978,0.7363572,2.2574923,1.120217,0.46645215,-3.6331475,-4.958164,-2.0537848,1.2836754,3.3202047,2.1115036,1.2325503,0.049571402,0.0,0.0,0.0,0.0,0.0,1.0630987,1.7783091,3.7608566,1.2295927,-1.3791611,-4.607251,-4.442959,0.10433163,0.9096476,2.2813196,0.6654142,3.0772247,4.6930766,4.8127956,6.467977,5.0060563,7.1386766,4.727542,3.161384,3.5320892,0.845118,1.9196845,3.9393058,4.0664983,3.0981817,1.9233027,4.323422,4.740781,4.246478,7.455128,1.3668821,-0.049720287,4.7264047,1.57505,2.714759,2.8145356,2.1100588,4.3835373,3.066535,6.110709,6.8290887,6.3297977,7.424892,6.112345,-1.4331315,-2.0919392,0.22684178,-2.1454625,-0.47208464,1.7594388,-0.8368786,-1.0255632,-0.47384614,-0.58570623,5.62964,8.598928,3.773788,-1.0012043,-0.8499672,2.200708,2.9283412,0.96839726,1.4324338,2.7041705,0.12956971,-0.5428394,0.67966366,0.7336298,1.3003181,1.0563482
16,0.76260483,-0.38630852,0.7438403,1.2679188,1.4790856,1.9460351,0.21718858,0.23239118,-0.10779369,-1.2717495,-3.0051236,-4.0102253,-2.3556712,4.0166454,13.7512245,11.179741,3.0044312,2.9357867,1.1808683,3.8448668,1.2458391,2.5633297,4.8736544,4.4264145,1.34836,-2.1543396,2.1939135,6.581683,2.7154665,2.4412766,7.0848093,5.858631,4.376878,1.5827963,1.48518,2.2091398,0.7954943,3.1830652,0.61502653,-1.3274311,7.5307655,6.9580374,5.397636,3.888674,1.3285534,1.0240006,1.3342729,2.7822826,2.03492,1.7836336,7.009328,3.5027378,2.0174665,7.2623167,8.036751,0.25109452,2.6052008,3.7972827,1.824897,0.9181416,2.3569317,2.2245898,-1.2022498,-3.4099247,-1.2278407,2.2122533,4.9853935,3.5881,2.0666394,1.2296413,0.049454276,0.0,0.0,0.0,0.0,0.0,1.0605897,1.7533188,3.6478932,5.0497084,2.8158846,-0.5161964,-3.6457615,-1.5485301,1.6914911,2.5880744,1.0305338,1.713017,3.4156747,3.3778963,-0.3564837,6.6847897,8.584647,2.3015256,2.707232,6.939704,2.4692793,1.9777917,2.8984032,1.2535069,1.0902432,0.95710754,3.3320272,5.3665905,6.36215,8.198467,-0.057133406,-0.5268284,3.5598671,0.7809236,2.156278,1.7889705,1.2310642,4.016182,5.378711,7.4664183,2.9799128,2.1261597,6.4472675,3.5963402,-1.9112363,0.19239128,4.4677553,4.8453875,3.2275243,0.5858341,3.8411815,1.6705282,2.6453667,3.1004245,9.264151,14.390242,5.6978626,-1.8696872,-3.8633308,-3.5464845,-2.1032367,-0.14411226,0.18680014,0.19445893,1.4725785,1.7591293,1.2646818,0.92105174,-0.34204823,0.35064995
17,0.6147022,1.3831928,0.62866175,0.36549485,0.14245898,-1.0654906,-1.7573675,-0.02519691,1.7034276,1.4906552,-0.11246264,-0.8067577,0.42134953,5.573151,11.736662,10.9222355,-0.9794538,1.7531075,0.03708911,4.800431,3.7471862,5.9245667,6.5971503,4.245343,-0.5270833,-1.3832407,5.081848,11.183524,11.635117,12.379478,3.5749817,0.41936064,5.0876064,5.84542,4.0120106,1.6156998,0.5501656,1.4874493,-0.72277105,-1.068255,2.7032864,2.641258,6.4554157,5.8225613,0.7789015,2.0361898,3.646153,2.7406437,2.0554624,1.5252721,0.92872775,-0.6551944,2.083558,5.6001644,1.3133905,-1.0457244,0.12595078,-1.3394613,-1.1457849,3.8956618,1.9169201,-1.9915061,-1.7032393,0.5395762,-1.1683592,1.1752776,6.260439,3.8470726,2.0241337,1.2265474,0.04932997,0.0,0.0,0.0,0.0,0.0,1.0579209,1.7298312,3.6082187,6.2730417,2.173988,-1.1310565,0.033554353,-0.68996024,-2.4901505,1.0005248,4.3805056,-0.47641408,-1.5153084,0.058020547,-0.88937116,0.19596457,5.563636,2.680036,-0.467134,0.4550625,1.2206676,2.1667523,2.4195776,3.4680927,2.7914438,0.2451995,4.913248,6.868895,2.9814365,2.8658164,-0.40596658,-1.2401737,1.1616251,0.8071001,1.2429593,3.7375317,5.4384766,5.7933,1.0020056,2.2647533,11.798756,11.676029,11.556773,6.842085,-0.7609904,-1.2267995,3.3790116,6.5076327,6.2880173,3.2836595,5.180088,0.5757053,1.5603805,-0.58084315,8.816143,12.50514,6.6910486,0.9197639,-0.72439486,-0.43262297,1.265208,1.7333629,0.43482453,-1.7030563,-1.2868707,-0.11213952,0.37589654,0.520291,1.342251,0.7052504
18,0.4102061,0.045403317,0.29307175,0.322075,0.5896847,1.6595775,3.2276814,1.465224,-0.36864126,-0.049426436,4.92111,4.8412294,3.4287553,2.6657515,9.703097,9.77855,0.67576647,2.8915806,2.5842676,3.2267308,5.2873607,4.566884,5.332717,2.6476688,-3.1281343,-1.816369,1.6090968,6.892679,8.463241,5.2366366,-1.0011258,-1.3158903,2.6619737,2.889596,2.5355482,-1.0811954,0.64882207,3.9326305,2.727738,1.7618634,0.14602971,0.17893696,5.987677,3.846509,-2.1701994,-0.9329471,2.907231,2.1892934,3.751184,1.4516044,5.2028728,3.5490952,2.268912,3.1707304,1.7086368,3.8657627,6.1557503,2.9487095,3.515675,2.8378584,2.3111033,2.1735778,3.1664338,0.694783,-0.6498133,1.8734286,0.4132902,2.9018283,1.9845688,1.2232685,0.0491981,0.0,0.0,0.0,0.0,0.0,1.0550929,1.7081892,3.263853,0.64489615,1.5808454,-0.1089659,-0.1531558,3.3132367,2.1313589,2.364623,2.636137,3.6472528,2.6379216,5.8605604,4.4470744,1.490653,2.9435961,2.4566941,3.0155692,5.591138,1.5335879,3.3901188,2.1504514,2.8339396,0.33540684,-2.853572,3.0410256,6.352836,1.0229105,-0.1498887,1.5545006,2.5580087,3.828352,1.6418991,-1.6439047,2.1827872,2.7606277,2.9881446,-0.6304778,-1.4017826,4.4102087,8.09391,7.629345,2.8871608,-1.2439657,-3.6140394,1.4115667,5.3648863,4.6253386,5.138656,3.5371337,2.5620894,2.8754663,1.4441948,8.160551,10.563893,3.6937833,3.019443,4.653695,5.3668613,0.61163056,-0.41628796,0.98381686,3.19017,1.9620984,0.7464158,0.3436709,0.29587457,0.0993571,0.43362543
19,-0.0047701,-0.15406251,0.09850629,0.39177662,0.9294046,-0.61073005,-3.1657252,-0.9195911,1.2789462,1.4197166,-0.22060531,-0.517958,-1.3839934,0.33908603,8.427778,8.892287,5.052325,3.010138,1.4195092,-1.4000335,1.9207247,0.62956405,0.33277386,0.19442853,2.6593423,3.3887951,6.9788647,8.441563,4.940939,1.2082679,3.1964695,2.7573688,2.208561,0.19477856,2.7289107,1.0955098,0.8167075,4.9953876,1.6698465,1.124321,-0.63655776,1.1166006,2.4205694,4.5867157,6.0848975,4.507571,1.1720073,1.0238281,7.308177,2.316884,1.9305553,0.9916041,-0.5097984,3.4381356,5.434373,6.2561054,6.9636855,5.8571877,5.6635733,2.8092923,1.265688,4.4939137,2.073245,-0.925258,-0.65978175,2.0299978,3.206733,3.220821,1.9484632,1.2198055,0.049058825,0.0,0.0,0.0,0.0,0.0,1.052106,1.6886983,3.2636323,3.3866644,2.328043,-0.19940688,-1.1518388,1.1270689,4.687481,1.6750801,2.245967,5.2182446,5.875022,6.839814,6.327618,5.644518,3.618371,0.25955302,0.2749353,2.541143,1.1603708,7.390184,1.7053089,0.6854789,4.322549,6.098837,5.085215,2.760872,1.5094396,-0.5926056,0.93492234,1.4155765,4.9407215,1.4538157,0.4145097,2.9454165,0.36990994,1.6864398,2.6200676,3.7499042,0.90106577,4.233545,8.161804,8.082662,3.7884765,2.771932,0.5594972,0.28904676,0.505246,2.1639526,-1.35039,0.9683431,2.801272,5.1298037,8.3611355,8.969083,1.8174396,-1.7309346,-0.50138706,-0.6032102,1.2902426,1.3652449,-0.3584516,-3.0621855,-1.6632837,1.0476644,0.42510033,0.16993812,-0.1834791,-0.49098057
